ImageNumber,ObjectNumber,Metadata_Channel,Metadata_FileLocation,Metadata_Frame,Metadata_Series,Metadata_compound,Metadata_concentration,Metadata_imageBaseName,Metadata_pathBase,Metadata_plateName,Metadata_platePath,Metadata_posNum,Metadata_posPath,Metadata_timeNum,Metadata_wellNum,Metadata_wellNum,Metadata_wellPath,AreaShape_Center_X,AreaShape_Center_Y,Math_area_micronsq,TrackObjects_Label_4
344,1,00,file:///C:/FIS/demo_dataset/03-images_renamed/demoplate_01/W0074--fsk--0.32/P001--fsk--0.32/demoplate_01--fsk--0.32--W0074--P001--T0000--C00.tif,0,0,fsk,0.32,demoplate_01--fsk--0.32--W0074--P001--T0000,C:\FIS\demo_dataset\03-images_renamed,demoplate_01,demoplate_01,001,P001--fsk--0.32,0000,0074,0074,W0074--fsk--0.32,133.0,13.0,5903.689197000001,1.0
344,2,00,file:///C:/FIS/demo_dataset/03-images_renamed/demoplate_01/W0074--fsk--0.32/P001--fsk--0.32/demoplate_01--fsk--0.32--W0074--P001--T0000--C00.tif,0,0,fsk,0.32,demoplate_01--fsk--0.32--W0074--P001--T0000,C:\FIS\demo_dataset\03-images_renamed,demoplate_01,demoplate_01,001,P001--fsk--0.32,0000,0074,0074,W0074--fsk--0.32,119.0,17.0,1594.245184,2.0
344,3,00,file:///C:/FIS/demo_dataset/03-images_renamed/demoplate_01/W0074--fsk--0.32/P001--fsk--0.32/demoplate_01--fsk--0.32--W0074--P001--T0000--C00.tif,0,0,fsk,0.32,demoplate_01--fsk--0.32--W0074--P001--T0000,C:\FIS\demo_dataset\03-images_renamed,demoplate_01,demoplate_01,001,P001--fsk--0.32,0000,0074,0074,W0074--fsk--0.32,318.0,37.0,2740.1089100000004,3.0
344,4,00,file:///C:/FIS/demo_dataset/03-images_renamed/demoplate_01/W0074--fsk--0.32/P001--fsk--0.32/demoplate_01--fsk--0.32--W0074--P001--T0000--C00.tif,0,0,fsk,0.32,demoplate_01--fsk--0.32--W0074--P001--T0000,C:\FIS\demo_dataset\03-images_renamed,demoplate_01,demoplate_01,001,P001--fsk--0.32,0000,0074,0074,W0074--fsk--0.32,434.0,41.0,7074.463004,4.0
344,5,00,file:///C:/FIS/demo_dataset/03-images_renamed/demoplate_01/W0074--fsk--0.32/P001--fsk--0.32/demoplate_01--fsk--0.32--W0074--P001--T0000--C00.tif,0,0,fsk,0.32,demoplate_01--fsk--0.32--W0074--P001--T0000,C:\FIS\demo_dataset\03-images_renamed,demoplate_01,demoplate_01,001,P001--fsk--0.32,0000,0074,0074,W0074--fsk--0.32,451.0,42.0,5181.296848,5.0
344,6,00,file:///C:/FIS/demo_dataset/03-images_renamed/demoplate_01/W0074--fsk--0.32/P001--fsk--0.32/demoplate_01--fsk--0.32--W0074--P001--T0000--C00.tif,0,0,fsk,0.32,demoplate_01--fsk--0.32--W0074--P001--T0000,C:\FIS\demo_dataset\03-images_renamed,demoplate_01,demoplate_01,001,P001--fsk--0.32,0000,0074,0074,W0074--fsk--0.32,284.0,51.0,10810.975154000002,6.0
344,7,00,file:///C:/FIS/demo_dataset/03-images_renamed/demoplate_01/W0074--fsk--0.32/P001--fsk--0.32/demoplate_01--fsk--0.32--W0074--P001--T0000--C00.tif,0,0,fsk,0.32,demoplate_01--fsk--0.32--W0074--P001--T0000,C:\FIS\demo_dataset\03-images_renamed,demoplate_01,demoplate_01,001,P001--fsk--0.32,0000,0074,0074,W0074--fsk--0.32,402.0,60.0,1021.3133210000001,7.0
344,8,00,file:///C:/FIS/demo_dataset/03-images_renamed/demoplate_01/W0074--fsk--0.32/P001--fsk--0.32/demoplate_01--fsk--0.32--W0074--P001--T0000--C00.tif,0,0,fsk,0.32,demoplate_01--fsk--0.32--W0074--P001--T0000,C:\FIS\demo_dataset\03-images_renamed,demoplate_01,demoplate_01,001,P001--fsk--0.32,0000,0074,0074,W0074--fsk--0.32,113.0,83.0,4309.444013,8.0
344,9,00,file:///C:/FIS/demo_dataset/03-images_renamed/demoplate_01/W0074--fsk--0.32/P001--fsk--0.32/demoplate_01--fsk--0.32--W0074--P001--T0000--C00.tif,0,0,fsk,0.32,demoplate_01--fsk--0.32--W0074--P001--T0000,C:\FIS\demo_dataset\03-images_renamed,demoplate_01,demoplate_01,001,P001--fsk--0.32,0000,0074,0074,W0074--fsk--0.32,93.0,89.0,846.942754,9.0
344,10,00,file:///C:/FIS/demo_dataset/03-images_renamed/demoplate_01/W0074--fsk--0.32/P001--fsk--0.32/demoplate_01--fsk--0.32--W0074--P001--T0000--C00.tif,0,0,fsk,0.32,demoplate_01--fsk--0.32--W0074--P001--T0000,C:\FIS\demo_dataset\03-images_renamed,demoplate_01,demoplate_01,001,P001--fsk--0.32,0000,0074,0074,W0074--fsk--0.32,372.0,97.0,3786.3323120000005,10.0
344,11,00,file:///C:/FIS/demo_dataset/03-images_renamed/demoplate_01/W0074--fsk--0.32/P001--fsk--0.32/demoplate_01--fsk--0.32--W0074--P001--T0000--C00.tif,0,0,fsk,0.32,demoplate_01--fsk--0.32--W0074--P001--T0000,C:\FIS\demo_dataset\03-images_renamed,demoplate_01,demoplate_01,001,P001--fsk--0.32,0000,0074,0074,W0074--fsk--0.32,91.0,106.0,3836.1524740000004,11.0
344,12,00,file:///C:/FIS/demo_dataset/03-images_renamed/demoplate_01/W0074--fsk--0.32/P001--fsk--0.32/demoplate_01--fsk--0.32--W0074--P001--T0000--C00.tif,0,0,fsk,0.32,demoplate_01--fsk--0.32--W0074--P001--T0000,C:\FIS\demo_dataset\03-images_renamed,demoplate_01,demoplate_01,001,P001--fsk--0.32,0000,0074,0074,W0074--fsk--0.32,409.0,109.0,1544.4250220000001,12.0
344,13,00,file:///C:/FIS/demo_dataset/03-images_renamed/demoplate_01/W0074--fsk--0.32/P001--fsk--0.32/demoplate_01--fsk--0.32--W0074--P001--T0000--C00.tif,0,0,fsk,0.32,demoplate_01--fsk--0.32--W0074--P001--T0000,C:\FIS\demo_dataset\03-images_renamed,demoplate_01,demoplate_01,001,P001--fsk--0.32,0000,0074,0074,W0074--fsk--0.32,376.0,116.0,13351.803416,13.0
